sessionName,sessionIdx,logIdx,DSP,wf_width
jou-cmand1DR-ACC-20210613a,129,177,DSP14a,342
jou-cmand1DR-ACC-20210613a,129,177,DSP17a,342
jou-cmand1DR-ACC-20210613a,129,177,DSP18a,415
jou-cmand1DR-ACC-20210613a,129,177,DSP21a,415
jou-cmand1DR-ACC-20210613a,129,177,DSP21b,415
jou-cmand1DR-ACC-20210613a,129,177,DSP24a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP01a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP02a,391
jou-cmand1DR-ACC-20210613b,130,179,DSP02b,342
jou-cmand1DR-ACC-20210613b,130,179,DSP07a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP10a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP12a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP15a,317
jou-cmand1DR-ACC-20210613b,130,179,DSP16a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP16b,171
jou-cmand1DR-ACC-20210613b,130,179,DSP18a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP20a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP23a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP25a,391
jou-cmand1DR-ACC-20210613b,130,179,DSP28a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP28b,293
jou-cmand1DR-ACC-20210613b,130,179,DSP29a,415
jou-cmand1DR-ACC-20210613b,130,179,DSP29b,342
jou-cmand1DR-ACC-20210613b,130,179,DSP30a,269
jou-cmand1DR-ACC-20210613b,130,179,DSP30b,122
jou-cmand1DR-ACC-20210613b,130,179,DSP31a,439
jou-cmand1DR-ACC-20210613b,130,179,DSP32a,391
jou-cmand1DR-ACC-20210613b,130,179,DSP01a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP02a,391
jou-cmand1DR-ACC-20210613b,130,179,DSP02b,342
jou-cmand1DR-ACC-20210613b,130,179,DSP07a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP10a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP12a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP15a,317
jou-cmand1DR-ACC-20210613b,130,179,DSP16a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP16b,171
jou-cmand1DR-ACC-20210613b,130,179,DSP18a,366
jou-cmand1DR-ACC-20210613b,130,179,DSP20a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP23a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP25a,391
jou-cmand1DR-ACC-20210613b,130,179,DSP28a,342
jou-cmand1DR-ACC-20210613b,130,179,DSP28b,293
jou-cmand1DR-ACC-20210613b,130,179,DSP29a,415
jou-cmand1DR-ACC-20210613b,130,179,DSP29b,342
jou-cmand1DR-ACC-20210613b,130,179,DSP30a,269
jou-cmand1DR-ACC-20210613b,130,179,DSP30b,122
jou-cmand1DR-ACC-20210613b,130,179,DSP31a,439
jou-cmand1DR-ACC-20210613b,130,179,DSP32a,391
dar-cmand1DR-ACC-20210614,131,181,DSP05a,415
dar-cmand1DR-ACC-20210614,131,181,DSP07a,391
dar-cmand1DR-ACC-20210614,131,181,DSP05a,415
dar-cmand1DR-ACC-20210614,131,181,DSP07a,391
